1974	9	16	-0.780550	-0.430650	1	0.8914720
1974	9	17	-1.061020	-0.499260	1	1.1726201
1974	9	18	-1.199900	-0.343500	1	1.2481000
1974	9	19	-1.126290	-0.418940	1	1.2016799
1974	9	20	-0.846060	-0.408510	1	0.9395220
1974	9	21	-0.817890	-0.545760	1	0.9832590
1974	9	22	-0.674100	-0.632600	1	0.9244440
1974	9	23	-0.621360	-0.522320	1	0.8117300
1974	9	24	-0.389780	-0.431520	2	0.5814960
1974	9	25	-0.388100	-0.360670	1	0.5298160
1974	9	26	-0.292880	-0.232690	1	0.3740620
1974	9	27	-0.064656	-0.215480	2	0.2249700
1974	9	28	0.082110	-0.392650	3	0.4011410
1974	9	29	0.353144	-0.728700	3	0.8097580
1974	9	30	0.555580	-0.885550	3	1.0454000
1974	10	1	0.578932	-0.909740	3	1.0783300
1974	10	2	0.758947	-0.950440	3	1.2162800
1974	10	3	0.896649	-0.580420	4	1.0681200
1974	10	4	0.673576	-0.386330	4	0.7765010
1974	10	5	0.632136	-0.105220	4	0.6408340
1974	10	6	0.516669	0.184193	5	0.5485200
1974	10	7	0.839179	0.459325	5	0.9566620
1974	10	8	1.033930	0.368720	5	1.0977100
1974	10	9	1.269170	0.216249	5	1.2874600
1974	10	10	1.513840	0.196864	5	1.5265900
1974	10	11	1.641290	0.054135	5	1.6421800
1974	10	12	1.584760	-0.083649	4	1.5869700
1974	10	13	1.461950	-0.208470	4	1.4767400
1974	10	14	1.249140	-0.193970	4	1.2641100
1974	10	15	1.039180	-0.217190	4	1.0616300
1974	10	16	1.065760	-0.050492	4	1.0669500
1974	10	17	1.178220	0.174274	5	1.1910400
1974	10	18	1.203460	0.392461	5	1.2658300
1974	10	19	1.245720	0.535869	5	1.3560801
1974	10	20	1.282980	0.639329	5	1.4334500
1974	10	21	1.284000	0.730602	5	1.4773099
1974	10	22	1.161420	0.790281	5	1.4047900
1974	10	23	0.900816	0.653291	5	1.1127700
1974	10	24	0.462304	0.518927	6	0.6949890
1974	10	25	0.080772	0.562845	6	0.5686120
1974	10	26	-0.128800	0.312778	7	0.3382600
1974	10	27	-0.170580	-0.132170	1	0.2157930
1974	10	28	-0.064557	-0.417550	2	0.4225120
1974	10	29	0.015087	-0.236210	3	0.2366930
1974	10	30	0.231950	-0.055859	4	0.2385810
1974	10	31	0.505103	0.025940	5	0.5057690
1974	11	1	0.527685	0.175881	5	0.5562240
1974	11	2	0.327812	0.435784	6	0.5453150
1974	11	3	0.298643	0.705654	6	0.7662480
1974	11	4	0.457460	0.550047	6	0.7154170
1974	11	5	0.459280	0.492161	6	0.6731710
1974	11	6	0.454223	0.445540	5	0.6362580
1974	11	7	0.663801	0.576423	5	0.8791450
1974	11	8	0.392785	0.446398	6	0.5946020
1974	11	9	0.246518	0.716225	6	0.7574620
1974	11	10	-0.148550	0.802527	7	0.8161600
1974	11	11	-0.674690	0.781394	7	1.0323700
1974	11	12	-0.861200	0.737709	8	1.1339600
1974	11	13	-0.774430	0.753206	8	1.0803000
1974	11	14	-0.571880	0.673928	7	0.8838710
1974	11	15	-0.484410	0.351381	8	0.5984300
1974	11	16	-0.495300	0.280080	8	0.5690080
1974	11	17	-0.479290	0.561447	7	0.7382040
1974	11	18	-0.392830	0.784813	7	0.8776380
1974	11	19	-0.392770	0.848571	7	0.9350600
1974	11	20	-0.328860	0.895694	7	0.9541570
1974	11	21	-0.173980	0.754785	7	0.7745770
1974	11	22	0.312823	0.643428	6	0.7154430
1974	11	23	0.862785	0.618138	5	1.0613600
1974	11	24	0.853498	0.405564	5	0.9449550
1974	11	25	0.970875	0.384895	5	1.0443900
1974	11	26	0.812642	0.671885	5	1.0544300
1974	11	27	0.704199	0.841643	6	1.0973901
1974	11	28	0.434218	0.969357	6	1.0621700
1974	11	29	0.020364	1.035850	6	1.0360500
1974	11	30	-0.307560	1.139320	7	1.1801100
1974	12	1	-0.726020	0.968644	7	1.2105300
1974	12	2	-0.850410	0.890890	7	1.2316200
1974	12	3	-0.959160	0.709599	8	1.1931200
1974	12	4	-0.883880	0.202692	8	0.9068220
1974	12	5	-0.671190	-0.333440	1	0.7494520
1974	12	6	-0.407980	-0.632990	2	0.7530730
1974	12	7	-0.098167	-0.470840	2	0.4809690
1974	12	8	-0.195680	-0.187160	1	0.2707740
1974	12	9	-0.047670	-0.034988	1	0.0591324
1974	12	10	0.090953	-0.011546	4	0.0916824
1974	12	11	0.280418	0.193603	5	0.3407590
1974	12	12	-0.086176	0.417111	7	0.4259200
1974	12	13	-0.243690	0.469770	7	0.5292130
1974	12	14	-0.282830	0.204587	8	0.3490690
1974	12	15	-0.393700	0.358285	8	0.5323250
1974	12	16	-0.570590	0.597007	7	0.8258270
1974	12	17	-0.482330	0.698561	7	0.8489020
1974	12	18	-0.363570	0.715667	7	0.8027220
1974	12	19	-0.502140	0.673064	7	0.8397360
1974	12	20	-0.947530	0.735162	8	1.1992800
1974	12	21	-1.266790	0.494373	8	1.3598400
1974	12	22	-1.492860	0.410409	8	1.5482500
1974	12	23	-1.418950	-0.181060	1	1.4304500
1974	12	24	-1.437630	-0.361040	1	1.4822700
1974	12	25	-1.350580	-0.548880	1	1.4578600
1974	12	26	-1.085410	-0.860480	1	1.3851200
1974	12	27	-0.727430	-1.016900	2	1.2502900
1974	12	28	-0.495800	-0.729260	2	0.8818390
1974	12	29	-0.263310	-0.534260	2	0.5956230
1974	12	30	0.077143	-0.718870	3	0.7230010
